date,PHU,ageGrp,population,doses
2021-08-08,KINGSTON FRONTENAC LENNOX & ADDINGTON,80+,11314,9
2021-08-08,LAMBTON COUNTY,80+,8068,0
2021-08-08,LEEDS GRENVILLE AND LANARK DISTRICT,80+,10669,8
2021-08-08,MIDDLESEX-LONDON,80+,23219,16
2021-08-08,NIAGARA REGION,80+,29120,21
2021-08-08,NORTH BAY PARRY SOUND DISTRICT,80+,7885,4
2021-08-08,NORTHWESTERN,80+,3618,0
2021-08-08,PEEL REGION,80+,50535,45
2021-08-08,PETERBOROUGH COUNTY-CITY,80+,9476,1
2021-08-08,PORCUPINE,80+,3632,1
2021-08-08,RENFREW COUNTY AND DISTRICT,80+,6453,0
2021-08-08,SIMCOE MUSKOKA DISTRICT,80+,30142,27
2021-08-08,SOUTHWESTERN,80+,10908,5
2021-08-08,SUDBURY AND DISTRICT,80+,10028,6
2021-08-08,THUNDER BAY DISTRICT,80+,7894,1
2021-08-08,TIMISKAMING,80+,1974,0
2021-08-08,TORONTO,80+,144579,142
2021-08-08,WATERLOO REGION,80+,22488,24
2021-08-08,WELLINGTON-DUFFERIN-GUELPH,80+,12749,5
2021-08-08,WINDSOR-ESSEX COUNTY,80+,20462,11
2021-08-08,YORK REGION,80+,48390,47
2021-08-09,ALGOMA DISTRICT,12-17yrs,6504,0
2021-08-09,BRANT COUNTY,12-17yrs,10734,6
2021-08-09,CHATHAM-KENT,12-17yrs,7233,2
2021-08-09,CITY OF HAMILTON,12-17yrs,37018,227
2021-08-09,CITY OF OTTAWA,12-17yrs,66222,406
2021-08-09,DURHAM REGION,12-17yrs,51038,285
2021-08-09,EASTERN ONTARIO,12-17yrs,13423,43
2021-08-09,GREY BRUCE,12-17yrs,10179,6
2021-08-09,HALDIMAND-NORFOLK,12-17yrs,7138,12
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,12-17yrs,10093,51
2021-08-09,HALTON REGION,12-17yrs,49248,319
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,12-17yrs,9953,12
2021-08-09,HURON PERTH,12-17yrs,9790,6
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,12-17yrs,11803,57
2021-08-09,LAMBTON COUNTY,12-17yrs,8280,2
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,12-17yrs,10477,157
2021-08-09,MIDDLESEX-LONDON,12-17yrs,31735,305
2021-08-09,NIAGARA REGION,12-17yrs,28353,167
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,7244,1
2021-08-09,NORTHWESTERN,12-17yrs,6670,0
2021-08-09,PEEL REGION,12-17yrs,118974,781
2021-08-09,PETERBOROUGH COUNTY-CITY,12-17yrs,8041,7
2021-08-09,PORCUPINE,12-17yrs,5754,36
2021-08-09,RENFREW COUNTY AND DISTRICT,12-17yrs,6329,1
2021-08-09,SIMCOE MUSKOKA DISTRICT,12-17yrs,37614,174
2021-08-09,SOUTHWESTERN,12-17yrs,15337,284
2021-08-09,SUDBURY AND DISTRICT,12-17yrs,11889,7
2021-08-09,THUNDER BAY DISTRICT,12-17yrs,9043,2
2021-08-09,TIMISKAMING,12-17yrs,1897,1
2021-08-09,TORONTO,12-17yrs,162546,890
2021-08-09,WATERLOO REGION,12-17yrs,40049,259
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,21168,6
2021-08-09,WINDSOR-ESSEX COUNTY,12-17yrs,29770,123
2021-08-09,YORK REGION,12-17yrs,89973,631
2021-08-09,ALGOMA DISTRICT,18-29yrs,15509,10
2021-08-09,BRANT COUNTY,18-29yrs,24059,10
2021-08-09,CHATHAM-KENT,18-29yrs,14984,4
2021-08-09,CITY OF HAMILTON,18-29yrs,100237,315
2021-08-09,CITY OF OTTAWA,18-29yrs,186587,453
2021-08-09,DURHAM REGION,18-29yrs,114063,436
2021-08-09,EASTERN ONTARIO,18-29yrs,27830,86
2021-08-09,GREY BRUCE,18-29yrs,22126,11
2021-08-09,HALDIMAND-NORFOLK,18-29yrs,15900,12
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,18-29yrs,22520,76
2021-08-09,HALTON REGION,18-29yrs,95648,612
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,22375,24
2021-08-09,HURON PERTH,18-29yrs,20393,22
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,18-29yrs,34068,75
2021-08-09,LAMBTON COUNTY,18-29yrs,18558,16
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,18-29yrs,21695,125
2021-08-09,MIDDLESEX-LONDON,18-29yrs,88180,437
2021-08-09,NIAGARA REGION,18-29yrs,70592,224
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,17552,15
2021-08-09,NORTHWESTERN,18-29yrs,13990,0
2021-08-09,PEEL REGION,18-29yrs,278974,1389
2021-08-09,PETERBOROUGH COUNTY-CITY,18-29yrs,21688,14
2021-08-09,PORCUPINE,18-29yrs,12232,33
2021-08-09,RENFREW COUNTY AND DISTRICT,18-29yrs,14861,2
2021-08-09,SIMCOE MUSKOKA DISTRICT,18-29yrs,87904,321
2021-08-09,SOUTHWESTERN,18-29yrs,30393,105
2021-08-09,SUDBURY AND DISTRICT,18-29yrs,29436,19
2021-08-09,THUNDER BAY DISTRICT,18-29yrs,22251,6
2021-08-09,TIMISKAMING,18-29yrs,4360,0
2021-08-09,TORONTO,18-29yrs,585930,1554
2021-08-09,WATERLOO REGION,18-29yrs,99244,416
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,50230,32
2021-08-09,WINDSOR-ESSEX COUNTY,18-29yrs,72405,167
2021-08-09,YORK REGION,18-29yrs,198762,543
2021-08-09,ALGOMA DISTRICT,30-39yrs,12062,0
2021-08-09,BRANT COUNTY,30-39yrs,19698,7
2021-08-09,CHATHAM-KENT,30-39yrs,11594,5
2021-08-09,CITY OF HAMILTON,30-39yrs,84056,236
2021-08-09,CITY OF OTTAWA,30-39yrs,158259,361
2021-08-09,DURHAM REGION,30-39yrs,93632,334
2021-08-09,EASTERN ONTARIO,30-39yrs,21920,44
2021-08-09,GREY BRUCE,30-39yrs,17931,9
2021-08-09,HALDIMAND-NORFOLK,30-39yrs,11852,7
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,30-39yrs,17429,49
2021-08-09,HALTON REGION,30-39yrs,80648,528
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,17863,21
2021-08-09,HURON PERTH,30-39yrs,14728,13
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,30-39yrs,29909,51
2021-08-09,LAMBTON COUNTY,30-39yrs,14493,2
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,30-39yrs,16449,84
2021-08-09,MIDDLESEX-LONDON,30-39yrs,73436,245
2021-08-09,NIAGARA REGION,30-39yrs,54175,149
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,14543,4
2021-08-09,NORTHWESTERN,30-39yrs,9958,0
2021-08-09,PEEL REGION,30-39yrs,235513,772
2021-08-09,PETERBOROUGH COUNTY-CITY,30-39yrs,18338,15
2021-08-09,PORCUPINE,30-39yrs,9754,21
2021-08-09,RENFREW COUNTY AND DISTRICT,30-39yrs,13489,2
2021-08-09,SIMCOE MUSKOKA DISTRICT,30-39yrs,74380,253
2021-08-09,SOUTHWESTERN,30-39yrs,24409,52
2021-08-09,SUDBURY AND DISTRICT,30-39yrs,24368,13
2021-08-09,THUNDER BAY DISTRICT,30-39yrs,18511,7
2021-08-09,TIMISKAMING,30-39yrs,3297,0
2021-08-09,TORONTO,30-39yrs,528595,1166
2021-08-09,WATERLOO REGION,30-39yrs,84990,243
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,31
2021-08-09,WINDSOR-ESSEX COUNTY,30-39yrs,48477,110
2021-08-09,YORK REGION,30-39yrs,155115,445
2021-08-09,ALGOMA DISTRICT,40-49yrs,11665,2
2021-08-09,BRANT COUNTY,40-49yrs,18896,9
2021-08-09,CHATHAM-KENT,40-49yrs,11350,3
2021-08-09,CITY OF HAMILTON,40-49yrs,71673,186
2021-08-09,CITY OF OTTAWA,40-49yrs,134815,240
2021-08-09,DURHAM REGION,40-49yrs,93719,244
2021-08-09,EASTERN ONTARIO,40-49yrs,23559,32
2021-08-09,GREY BRUCE,40-49yrs,16555,5
2021-08-09,HALDIMAND-NORFOLK,40-49yrs,11715,5
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,37
2021-08-09,HALTON REGION,40-49yrs,88209,500
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,12
2021-08-09,HURON PERTH,40-49yrs,14709,11
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,42
2021-08-09,LAMBTON COUNTY,40-49yrs,13713,4
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,84
2021-08-09,MIDDLESEX-LONDON,40-49yrs,59863,162
2021-08-09,NIAGARA REGION,40-49yrs,52093,132
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,4
2021-08-09,NORTHWESTERN,40-49yrs,9699,0
2021-08-09,PEEL REGION,40-49yrs,220945,603
2021-08-09,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,10
2021-08-09,PORCUPINE,40-49yrs,9835,16
2021-08-09,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,0
2021-08-09,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,214
2021-08-09,SOUTHWESTERN,40-49yrs,25213,60
2021-08-09,SUDBURY AND DISTRICT,40-49yrs,23893,4
2021-08-09,THUNDER BAY DISTRICT,40-49yrs,17224,2
2021-08-09,TIMISKAMING,40-49yrs,3499,0
2021-08-09,TORONTO,40-49yrs,423307,864
2021-08-09,WATERLOO REGION,40-49yrs,76587,181
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,18
2021-08-09,WINDSOR-ESSEX COUNTY,40-49yrs,50811,91
2021-08-09,YORK REGION,40-49yrs,162480,394
2021-08-09,ALGOMA DISTRICT,50-59yrs,16446,0
2021-08-09,BRANT COUNTY,50-59yrs,21321,12
2021-08-09,CHATHAM-KENT,50-59yrs,15450,2
2021-08-09,CITY OF HAMILTON,50-59yrs,80704,164
2021-08-09,CITY OF OTTAWA,50-59yrs,139786,170
2021-08-09,DURHAM REGION,50-59yrs,104381,218
2021-08-09,EASTERN ONTARIO,50-59yrs,32885,61
2021-08-09,GREY BRUCE,50-59yrs,24279,4
2021-08-09,HALDIMAND-NORFOLK,50-59yrs,17361,5
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,50-59yrs,30845,49
2021-08-09,HALTON REGION,50-59yrs,85689,426
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,50-59yrs,26066,15
2021-08-09,HURON PERTH,50-59yrs,19413,10
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,50-59yrs,29814,53
2021-08-09,LAMBTON COUNTY,50-59yrs,18136,2
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,50-59yrs,28235,89
2021-08-09,MIDDLESEX-LONDON,50-59yrs,66854,142
2021-08-09,NIAGARA REGION,50-59yrs,70296,150
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,50-59yrs,20038,10
2021-08-09,NORTHWESTERN,50-59yrs,11842,0
2021-08-09,PEEL REGION,50-59yrs,217659,515
2021-08-09,PETERBOROUGH COUNTY-CITY,50-59yrs,20821,8
2021-08-09,PORCUPINE,50-59yrs,11988,22
2021-08-09,RENFREW COUNTY AND DISTRICT,50-59yrs,15489,6
2021-08-09,SIMCOE MUSKOKA DISTRICT,50-59yrs,92219,156
2021-08-09,SOUTHWESTERN,50-59yrs,29933,49
2021-08-09,SUDBURY AND DISTRICT,50-59yrs,28981,6
2021-08-09,THUNDER BAY DISTRICT,50-59yrs,20955,7
2021-08-09,TIMISKAMING,50-59yrs,4828,0
2021-08-09,TORONTO,50-59yrs,394894,853
2021-08-09,WATERLOO REGION,50-59yrs,78016,133
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,50-59yrs,44023,27
2021-08-09,WINDSOR-ESSEX COUNTY,50-59yrs,60800,69
2021-08-09,YORK REGION,50-59yrs,180487,468
2021-08-09,ALGOMA DISTRICT,60-69yrs,18604,2
2021-08-09,BRANT COUNTY,60-69yrs,19812,9
2021-08-09,CHATHAM-KENT,60-69yrs,15770,0
2021-08-09,CITY OF HAMILTON,60-69yrs,72258,113
2021-08-09,CITY OF OTTAWA,60-69yrs,118913,74
2021-08-09,DURHAM REGION,60-69yrs,83972,179
2021-08-09,EASTERN ONTARIO,60-69yrs,31360,39
2021-08-09,GREY BRUCE,60-69yrs,27440,10
2021-08-09,HALDIMAND-NORFOLK,60-69yrs,18117,3
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,60-69yrs,32828,49
2021-08-09,HALTON REGION,60-69yrs,64619,217
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,60-69yrs,26203,16
2021-08-09,HURON PERTH,60-69yrs,19835,6
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,60-69yrs,28261,26
2021-08-09,LAMBTON COUNTY,60-69yrs,20502,0
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,60-69yrs,28428,96
2021-08-09,MIDDLESEX-LONDON,60-69yrs,60813,95
2021-08-09,NIAGARA REGION,60-69yrs,66878,102
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,60-69yrs,20502,3
2021-08-09,NORTHWESTERN,60-69yrs,11530,0
2021-08-09,PEEL REGION,60-69yrs,167934,297
2021-08-09,PETERBOROUGH COUNTY-CITY,60-69yrs,22051,11
2021-08-09,PORCUPINE,60-69yrs,12077,4
2021-08-09,RENFREW COUNTY AND DISTRICT,60-69yrs,15644,5
2021-08-09,SIMCOE MUSKOKA DISTRICT,60-69yrs,79793,143
2021-08-09,SOUTHWESTERN,60-69yrs,27383,20
2021-08-09,SUDBURY AND DISTRICT,60-69yrs,28512,2
2021-08-09,THUNDER BAY DISTRICT,60-69yrs,22248,3
2021-08-09,TIMISKAMING,60-69yrs,5410,0
2021-08-09,TORONTO,60-69yrs,327676,544
2021-08-09,WATERLOO REGION,60-69yrs,64550,83
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,60-69yrs,37194,13
2021-08-09,WINDSOR-ESSEX COUNTY,60-69yrs,54082,28
2021-08-09,YORK REGION,60-69yrs,143847,257
2021-08-09,ALGOMA DISTRICT,70-79yrs,12699,0
2021-08-09,BRANT COUNTY,70-79yrs,12716,3
2021-08-09,CHATHAM-KENT,70-79yrs,10558,0
2021-08-09,CITY OF HAMILTON,70-79yrs,45295,40
2021-08-09,CITY OF OTTAWA,70-79yrs,75781,1
2021-08-09,DURHAM REGION,70-79yrs,50080,38
2021-08-09,EASTERN ONTARIO,70-79yrs,20776,14
2021-08-09,GREY BRUCE,70-79yrs,19403,1
2021-08-09,HALDIMAND-NORFOLK,70-79yrs,11809,0
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,70-79yrs,24747,16
2021-08-09,HALTON REGION,70-79yrs,43839,86
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,70-79yrs,18608,3
2021-08-09,HURON PERTH,70-79yrs,13697,1
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,70-79yrs,19981,20
2021-08-09,LAMBTON COUNTY,70-79yrs,13758,0
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,70-79yrs,20048,36
2021-08-09,MIDDLESEX-LONDON,70-79yrs,40094,43
2021-08-09,NIAGARA REGION,70-79yrs,48175,67
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,70-79yrs,14235,1
2021-08-09,NORTHWESTERN,70-79yrs,6718,0
2021-08-09,PEEL REGION,70-79yrs,102369,122
2021-08-09,PETERBOROUGH COUNTY-CITY,70-79yrs,15695,8
2021-08-09,PORCUPINE,70-79yrs,6754,5
2021-08-09,RENFREW COUNTY AND DISTRICT,70-79yrs,10814,1
2021-08-09,SIMCOE MUSKOKA DISTRICT,70-79yrs,54104,85
2021-08-09,SOUTHWESTERN,70-79yrs,18637,5
2021-08-09,SUDBURY AND DISTRICT,70-79yrs,18552,1
2021-08-09,THUNDER BAY DISTRICT,70-79yrs,13660,2
2021-08-09,TIMISKAMING,70-79yrs,3541,0
2021-08-09,TORONTO,70-79yrs,202795,213
2021-08-09,WATERLOO REGION,70-79yrs,40380,32
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,70-79yrs,23504,7
2021-08-09,WINDSOR-ESSEX COUNTY,70-79yrs,35970,10
2021-08-09,YORK REGION,70-79yrs,90111,102
2021-08-09,ALGOMA DISTRICT,80+,7929,0
2021-08-09,BRANT COUNTY,80+,7044,0
2021-08-09,CHATHAM-KENT,80+,6269,0
2021-08-09,CITY OF HAMILTON,80+,28319,12
2021-08-09,CITY OF OTTAWA,80+,42388,8
2021-08-09,DURHAM REGION,80+,26420,19
2021-08-09,EASTERN ONTARIO,80+,11219,11
2021-08-09,GREY BRUCE,80+,11147,0
2021-08-09,HALDIMAND-NORFOLK,80+,6382,0
2021-08-09,HALIBURTON KAWARTHA PINE RIDGE,80+,14112,1
2021-08-09,HALTON REGION,80+,25542,24
2021-08-09,HASTINGS & PRINCE EDWARD COUNTIES,80+,10614,1
2021-08-09,HURON PERTH,80+,8279,2
2021-08-09,KINGSTON FRONTENAC LENNOX & ADDINGTON,80+,11314,7
2021-08-09,LAMBTON COUNTY,80+,8068,0
2021-08-09,LEEDS GRENVILLE AND LANARK DISTRICT,80+,10669,8
2021-08-09,MIDDLESEX-LONDON,80+,23219,13
2021-08-09,NIAGARA REGION,80+,29120,16
2021-08-09,NORTH BAY PARRY SOUND DISTRICT,80+,7885,0
2021-08-09,NORTHWESTERN,80+,3618,0
2021-08-09,PEEL REGION,80+,50535,46
2021-08-09,PETERBOROUGH COUNTY-CITY,80+,9476,0
2021-08-09,PORCUPINE,80+,3632,1
2021-08-09,RENFREW COUNTY AND DISTRICT,80+,6453,0
2021-08-09,SIMCOE MUSKOKA DISTRICT,80+,30142,14
2021-08-09,SOUTHWESTERN,80+,10908,3
2021-08-09,SUDBURY AND DISTRICT,80+,10028,0
2021-08-09,THUNDER BAY DISTRICT,80+,7894,0
2021-08-09,TIMISKAMING,80+,1974,0
2021-08-09,TORONTO,80+,144579,88
2021-08-09,WATERLOO REGION,80+,22488,12
2021-08-09,WELLINGTON-DUFFERIN-GUELPH,80+,12749,0
2021-08-09,WINDSOR-ESSEX COUNTY,80+,20462,3
2021-08-09,YORK REGION,80+,48390,44
2021-08-10,ALGOMA DISTRICT,12-17yrs,6504,10
2021-08-10,BRANT COUNTY,12-17yrs,10734,62
2021-08-10,CHATHAM-KENT,12-17yrs,7233,8
2021-08-10,CITY OF HAMILTON,12-17yrs,37018,316
2021-08-10,CITY OF OTTAWA,12-17yrs,66222,570
2021-08-10,DURHAM REGION,12-17yrs,51038,440
2021-08-10,EASTERN ONTARIO,12-17yrs,13423,68
2021-08-10,GREY BRUCE,12-17yrs,10179,45
2021-08-10,HALDIMAND-NORFOLK,12-17yrs,7138,128
2021-08-10,HALIBURTON KAWARTHA PINE RIDGE,12-17yrs,10093,113
2021-08-10,HALTON REGION,12-17yrs,49248,333
2021-08-10,HASTINGS & PRINCE EDWARD COUNTIES,12-17yrs,9953,101
2021-08-10,HURON PERTH,12-17yrs,9790,16
2021-08-10,KINGSTON FRONTENAC LENNOX & ADDINGTON,12-17yrs,11803,48
2021-08-10,LAMBTON COUNTY,12-17yrs,8280,136
2021-08-10,LEEDS GRENVILLE AND LANARK DISTRICT,12-17yrs,10477,206
2021-08-10,MIDDLESEX-LONDON,12-17yrs,31735,469
2021-08-10,NIAGARA REGION,12-17yrs,28353,278
2021-08-10,NORTH BAY PARRY SOUND DISTRICT,12-17yrs,7244,116
2021-08-10,NORTHWESTERN,12-17yrs,6670,38
2021-08-10,PEEL REGION,12-17yrs,118974,853
2021-08-10,PETERBOROUGH COUNTY-CITY,12-17yrs,8041,101
2021-08-10,PORCUPINE,12-17yrs,5754,20
2021-08-10,RENFREW COUNTY AND DISTRICT,12-17yrs,6329,24
2021-08-10,SIMCOE MUSKOKA DISTRICT,12-17yrs,37614,401
2021-08-10,SOUTHWESTERN,12-17yrs,15337,301
2021-08-10,SUDBURY AND DISTRICT,12-17yrs,11889,17
2021-08-10,THUNDER BAY DISTRICT,12-17yrs,9043,91
2021-08-10,TIMISKAMING,12-17yrs,1897,2
2021-08-10,TORONTO,12-17yrs,162546,960
2021-08-10,WATERLOO REGION,12-17yrs,40049,353
2021-08-10,WELLINGTON-DUFFERIN-GUELPH,12-17yrs,21168,158
2021-08-10,WINDSOR-ESSEX COUNTY,12-17yrs,29770,192
2021-08-10,YORK REGION,12-17yrs,89973,732
2021-08-10,ALGOMA DISTRICT,18-29yrs,15509,42
2021-08-10,BRANT COUNTY,18-29yrs,24059,90
2021-08-10,CHATHAM-KENT,18-29yrs,14984,8
2021-08-10,CITY OF HAMILTON,18-29yrs,100237,518
2021-08-10,CITY OF OTTAWA,18-29yrs,186587,770
2021-08-10,DURHAM REGION,18-29yrs,114063,582
2021-08-10,EASTERN ONTARIO,18-29yrs,27830,92
2021-08-10,GREY BRUCE,18-29yrs,22126,80
2021-08-10,HALDIMAND-NORFOLK,18-29yrs,15900,80
2021-08-10,HALIBURTON KAWARTHA PINE RIDGE,18-29yrs,22520,153
2021-08-10,HALTON REGION,18-29yrs,95648,558
2021-08-10,HASTINGS & PRINCE EDWARD COUNTIES,18-29yrs,22375,161
2021-08-10,HURON PERTH,18-29yrs,20393,46
2021-08-10,KINGSTON FRONTENAC LENNOX & ADDINGTON,18-29yrs,34068,91
2021-08-10,LAMBTON COUNTY,18-29yrs,18558,164
2021-08-10,LEEDS GRENVILLE AND LANARK DISTRICT,18-29yrs,21695,145
2021-08-10,MIDDLESEX-LONDON,18-29yrs,88180,620
2021-08-10,NIAGARA REGION,18-29yrs,70592,392
2021-08-10,NORTH BAY PARRY SOUND DISTRICT,18-29yrs,17552,223
2021-08-10,NORTHWESTERN,18-29yrs,13990,36
2021-08-10,PEEL REGION,18-29yrs,278974,1342
2021-08-10,PETERBOROUGH COUNTY-CITY,18-29yrs,21688,154
2021-08-10,PORCUPINE,18-29yrs,12232,38
2021-08-10,RENFREW COUNTY AND DISTRICT,18-29yrs,14861,21
2021-08-10,SIMCOE MUSKOKA DISTRICT,18-29yrs,87904,432
2021-08-10,SOUTHWESTERN,18-29yrs,30393,277
2021-08-10,SUDBURY AND DISTRICT,18-29yrs,29436,59
2021-08-10,THUNDER BAY DISTRICT,18-29yrs,22251,146
2021-08-10,TIMISKAMING,18-29yrs,4360,19
2021-08-10,TORONTO,18-29yrs,585930,1991
2021-08-10,WATERLOO REGION,18-29yrs,99244,648
2021-08-10,WELLINGTON-DUFFERIN-GUELPH,18-29yrs,50230,251
2021-08-10,WINDSOR-ESSEX COUNTY,18-29yrs,72405,318
2021-08-10,YORK REGION,18-29yrs,198762,749
2021-08-10,ALGOMA DISTRICT,30-39yrs,12062,30
2021-08-10,BRANT COUNTY,30-39yrs,19698,72
2021-08-10,CHATHAM-KENT,30-39yrs,11594,4
2021-08-10,CITY OF HAMILTON,30-39yrs,84056,389
2021-08-10,CITY OF OTTAWA,30-39yrs,158259,591
2021-08-10,DURHAM REGION,30-39yrs,93632,506
2021-08-10,EASTERN ONTARIO,30-39yrs,21920,88
2021-08-10,GREY BRUCE,30-39yrs,17931,75
2021-08-10,HALDIMAND-NORFOLK,30-39yrs,11852,64
2021-08-10,HALIBURTON KAWARTHA PINE RIDGE,30-39yrs,17429,112
2021-08-10,HALTON REGION,30-39yrs,80648,485
2021-08-10,HASTINGS & PRINCE EDWARD COUNTIES,30-39yrs,17863,113
2021-08-10,HURON PERTH,30-39yrs,14728,35
2021-08-10,KINGSTON FRONTENAC LENNOX & ADDINGTON,30-39yrs,29909,57
2021-08-10,LAMBTON COUNTY,30-39yrs,14493,144
2021-08-10,LEEDS GRENVILLE AND LANARK DISTRICT,30-39yrs,16449,102
2021-08-10,MIDDLESEX-LONDON,30-39yrs,73436,463
2021-08-10,NIAGARA REGION,30-39yrs,54175,262
2021-08-10,NORTH BAY PARRY SOUND DISTRICT,30-39yrs,14543,184
2021-08-10,NORTHWESTERN,30-39yrs,9958,30
2021-08-10,PEEL REGION,30-39yrs,235513,857
2021-08-10,PETERBOROUGH COUNTY-CITY,30-39yrs,18338,80
2021-08-10,PORCUPINE,30-39yrs,9754,16
2021-08-10,RENFREW COUNTY AND DISTRICT,30-39yrs,13489,26
2021-08-10,SIMCOE MUSKOKA DISTRICT,30-39yrs,74380,411
2021-08-10,SOUTHWESTERN,30-39yrs,24409,236
2021-08-10,SUDBURY AND DISTRICT,30-39yrs,24368,41
2021-08-10,THUNDER BAY DISTRICT,30-39yrs,18511,79
2021-08-10,TIMISKAMING,30-39yrs,3297,7
2021-08-10,TORONTO,30-39yrs,528595,1587
2021-08-10,WATERLOO REGION,30-39yrs,84990,423
2021-08-10,WELLINGTON-DUFFERIN-GUELPH,30-39yrs,42188,200
2021-08-10,WINDSOR-ESSEX COUNTY,30-39yrs,48477,209
2021-08-10,YORK REGION,30-39yrs,155115,551
2021-08-10,ALGOMA DISTRICT,40-49yrs,11665,29
2021-08-10,BRANT COUNTY,40-49yrs,18896,72
2021-08-10,CHATHAM-KENT,40-49yrs,11350,11
2021-08-10,CITY OF HAMILTON,40-49yrs,71673,331
2021-08-10,CITY OF OTTAWA,40-49yrs,134815,484
2021-08-10,DURHAM REGION,40-49yrs,93719,412
2021-08-10,EASTERN ONTARIO,40-49yrs,23559,81
2021-08-10,GREY BRUCE,40-49yrs,16555,54
2021-08-10,HALDIMAND-NORFOLK,40-49yrs,11715,64
2021-08-10,HALIBURTON KAWARTHA PINE RIDGE,40-49yrs,17924,92
2021-08-10,HALTON REGION,40-49yrs,88209,498
2021-08-10,HASTINGS & PRINCE EDWARD COUNTIES,40-49yrs,17924,101
2021-08-10,HURON PERTH,40-49yrs,14709,24
2021-08-10,KINGSTON FRONTENAC LENNOX & ADDINGTON,40-49yrs,24416,60
2021-08-10,LAMBTON COUNTY,40-49yrs,13713,100
2021-08-10,LEEDS GRENVILLE AND LANARK DISTRICT,40-49yrs,18360,76
2021-08-10,MIDDLESEX-LONDON,40-49yrs,59863,339
2021-08-10,NIAGARA REGION,40-49yrs,52093,246
2021-08-10,NORTH BAY PARRY SOUND DISTRICT,40-49yrs,13844,134
2021-08-10,NORTHWESTERN,40-49yrs,9699,27
2021-08-10,PEEL REGION,40-49yrs,220945,665
2021-08-10,PETERBOROUGH COUNTY-CITY,40-49yrs,14923,75
2021-08-10,PORCUPINE,40-49yrs,9835,40
2021-08-10,RENFREW COUNTY AND DISTRICT,40-49yrs,11851,21
2021-08-10,SIMCOE MUSKOKA DISTRICT,40-49yrs,72346,317
2021-08-10,SOUTHWESTERN,40-49yrs,25213,166
2021-08-10,SUDBURY AND DISTRICT,40-49yrs,23893,23
2021-08-10,THUNDER BAY DISTRICT,40-49yrs,17224,88
2021-08-10,TIMISKAMING,40-49yrs,3499,5
2021-08-10,TORONTO,40-49yrs,423307,1107
2021-08-10,WATERLOO REGION,40-49yrs,76587,289
2021-08-10,WELLINGTON-DUFFERIN-GUELPH,40-49yrs,38968,135
2021-08-10,WINDSOR-ESSEX COUNTY,40-49yrs,50811,228
2021-08-10,YORK REGION,40-49yrs,162480,504
2021-08-10,ALGOMA DISTRICT,50-59yrs,16446,31
2021-08-10,BRANT COUNTY,50-59yrs,21321,72
